phase,dataset,seed,rounds,num_clients,clients_per_round,attack,defense,non_iid,alpha,malicious_ratio,ablation,batch_size,max_train_samples,max_test_samples,run_id,output_dir,expected_csv,distribution,completed_rounds,complete,csv_exists,config_exists,ledger_exists,final_accuracy,best_accuracy,final_f1,mean_f1,final_fpr,mean_fpr,mean_runtime_sec,final_ledger_bytes
main,fashion_mnist,44,30,20,10,sign_flip,cosine,True,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_sign_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip\fashion_mnist_cosine_sign_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.697,0.704,0.0,0.0,0.0,0.0,1.4588982979456584,49724
main,fashion_mnist,44,30,20,10,sign_flip,trustfl_chain,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_sign_flip_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.5\sign_flip\fashion_mnist_trustfl_chain_sign_flip_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.621,0.691,0.0,0.5213492063492065,0.375,0.25611111111111107,1.5758380015691122,55967
main,fashion_mnist,44,30,20,10,gaussian_noise,fedavg,True,0.5,0.2,full,64,10000,2000,fashion_mnist_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise\fashion_mnist_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.1495,0.4355,0.0,0.0,0.0,0.0,1.4375629425048828,49725
main,fashion_mnist,44,30,20,10,gaussian_noise,trimmed_mean,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise\fashion_mnist_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.734,0.7525,0.0,0.0,0.0,0.0,1.4809529066085816,49725
main,fashion_mnist,44,30,20,10,gaussian_noise,cosine,True,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise\fashion_mnist_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.1,0.2465,0.0,0.0,0.0,0.0,1.7268444538116454,49728
main,fashion_mnist,44,30,20,10,gaussian_noise,trustfl_chain,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.5\gaussian_noise\fashion_mnist_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.8045,0.8045,0.8,0.8061904761904762,0.125,0.1197089947089947,1.584196639060974,54812
main,fashion_mnist,44,30,20,10,model_scaling,fedavg,True,0.5,0.2,full,64,10000,2000,fashion_mnist_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling\fashion_mnist_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6875,0.706,0.0,0.0,0.0,0.0,1.4318407376607258,49724
main,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6975,0.7205,0.0,0.0,0.0,0.0,1.4647939364115397,49729
main,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.2,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.68,0.721,0.0,0.0,0.0,0.0,1.4453981558481852,49724
main,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.5\model_scaling\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6945,0.7265,0.8,0.7988095238095239,0.125,0.12589947089947087,1.5824985106786091,54920
main,fashion_mnist,44,30,20,10,label_flip,fedavg,True,0.1,0.2,full,64,10000,2000,fashion_mnist_fedavg_label_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip\fashion_mnist_fedavg_label_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.565,0.6285,0.0,0.0,0.0,0.0,1.450857901573181,49727
main,fashion_mnist,44,30,20,10,label_flip,trimmed_mean,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_label_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip\fashion_mnist_trimmed_mean_label_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5085,0.5505,0.0,0.0,0.0,0.0,1.4668381929397583,49726
main,fashion_mnist,44,30,20,10,label_flip,cosine,True,0.1,0.2,full,64,10000,2000,fashion_mnist_cosine_label_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip\fashion_mnist_cosine_label_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.518,0.5965,0.0,0.0,0.0,0.0,1.4672644933064778,49727
main,fashion_mnist,44,30,20,10,label_flip,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_label_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\label_flip\fashion_mnist_trustfl_chain_label_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5395,0.61,1.0,0.44999999999999996,0.0,0.24084656084656084,1.6053885062535604,55421
main,fashion_mnist,44,30,20,10,sign_flip,fedavg,True,0.1,0.2,full,64,10000,2000,fashion_mnist_fedavg_sign_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip\fashion_mnist_fedavg_sign_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5015,0.573,0.0,0.0,0.0,0.0,1.440347139040629,49730
main,fashion_mnist,44,30,20,10,sign_flip,trimmed_mean,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_sign_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip\fashion_mnist_trimmed_mean_sign_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.4805,0.5125,0.0,0.0,0.0,0.0,1.4668428341547648,49728
main,fashion_mnist,44,30,20,10,sign_flip,cosine,True,0.1,0.2,full,64,10000,2000,fashion_mnist_cosine_sign_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip\fashion_mnist_cosine_sign_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.4855,0.5835,0.0,0.0,0.0,0.0,1.4435980876286825,49726
main,fashion_mnist,44,30,20,10,sign_flip,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_sign_flip_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip,results\reduced_matrix\main\fashion_mnist\alpha0.1\sign_flip\fashion_mnist_trustfl_chain_sign_flip_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.458,0.5515,0.3333333333333333,0.30283068783068784,0.375,0.32931216931216933,1.5900959571202595,56585
main,fashion_mnist,44,30,20,10,gaussian_noise,fedavg,True,0.1,0.2,full,64,10000,2000,fashion_mnist_fedavg_gaussian_noise_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise\fashion_mnist_fedavg_gaussian_noise_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.129,0.3135,0.0,0.0,0.0,0.0,1.4313968420028687,49725
main,fashion_mnist,44,30,20,10,gaussian_noise,trimmed_mean,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_gaussian_noise_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise\fashion_mnist_trimmed_mean_gaussian_noise_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.536,0.632,0.0,0.0,0.0,0.0,1.4808325052261353,49728
main,fashion_mnist,44,30,20,10,gaussian_noise,cosine,True,0.1,0.2,full,64,10000,2000,fashion_mnist_cosine_gaussian_noise_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise\fashion_mnist_cosine_gaussian_noise_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.132,0.189,0.0,0.0,0.0,0.0,1.4464980284372966,49722
main,fashion_mnist,44,30,20,10,gaussian_noise,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_gaussian_noise_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise,results\reduced_matrix\main\fashion_mnist\alpha0.1\gaussian_noise\fashion_mnist_trustfl_chain_gaussian_noise_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.6975,0.747,0.8,0.835873015873016,0.125,0.08958994708994708,1.5767991383870443,54419
main,fashion_mnist,44,30,20,10,model_scaling,fedavg,True,0.1,0.2,full,64,10000,2000,fashion_mnist_fedavg_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_fedavg_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.597,0.6555,0.0,0.0,0.0,0.0,1.4491188049316406,49724
main,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5255,0.5785,0.0,0.0,0.0,0.0,1.460515817006429,49726
main,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.1,0.2,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_cosine_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.6135,0.646,0.0,0.0,0.0,0.0,1.317444674173991,49727
main,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5835,0.7155,0.8,0.7926190476190478,0.125,0.10685185185185182,1.1206951856613159,55047
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.698,0.735,1.0,0.7455555555555555,0.0,0.09666666666666666,1.107438818613688,55289
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5005,0.6775,0.0,0.0,0.0,0.0,1.0229072173436482,49723
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.692,0.7185,0.0,0.0,0.0,0.0,1.0536871035893758,49723
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.7115,0.733,0.8571428571428571,0.7171428571428573,0.0,0.16501322751322747,1.4026878833770753,54839
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5435,0.656,0.0,0.0,0.0,0.0,1.4298364718755086,49723
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.6625,0.691,0.0,0.0,0.0,0.0,1.0485032717386882,49723
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.609,0.7215,0.4444444444444445,0.5791943241943242,0.4,0.3352380952380952,1.111094625790914,54971
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.4405,0.6085,0.0,0.0,0.0,0.0,1.0109295924504598,49721
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5435,0.704,0.0,0.0,0.0,0.0,0.9918330669403076,49723
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.6955,0.7095,0.6666666666666666,0.6877777777777777,0.1111111111111111,0.11027777777777777,1.0864686727523805,55113
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.4895,0.628,0.0,0.0,0.0,0.0,0.9960497140884399,49720
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.673,0.724,0.0,0.0,0.0,0.0,1.008961311976115,49724
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.684,0.7285,0.75,0.8148412698412699,0.1666666666666666,0.1286111111111111,1.1348496357599893,54474
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.55,0.604,0.0,0.0,0.0,0.0,1.2320488611857097,49725
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.666,0.7185,0.0,0.0,0.0,0.0,1.495908013979594,49727
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.6415,0.7255,0.4444444444444445,0.6938720538720539,0.4,0.25626984126984126,1.5972312609354655,54808
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.521,0.7125,0.0,0.0,0.0,0.0,1.4658104340235392,49726
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.636,0.711,0.0,0.0,0.0,0.0,1.4716605345408122,49724
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.683,0.7195,0.6666666666666666,0.6688888888888889,0.1111111111111111,0.12398148148148147,1.6214711268742878,56172
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.511,0.6495,0.0,0.0,0.0,0.0,1.4933215697606406,49726
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6695,0.719,0.0,0.0,0.0,0.0,1.5164498090744019,49727
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.719,0.7375,0.8,0.7465969215969217,0.125,0.15767195767195766,1.75314568678538,55286
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6785,0.6785,0.0,0.0,0.0,0.0,1.6774441242218017,49730
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.709,0.719,0.0,0.0,0.0,0.0,1.5192996422449747,49725
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6985,0.7425,0.8571428571428571,0.6660317460317462,0.1428571428571428,0.261984126984127,1.6254487037658691,55096
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6205,0.69,0.0,0.0,0.0,0.0,1.6130961020787558,49728
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.721,0.729,0.0,0.0,0.0,0.0,1.581894612312317,49731
